iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
IRL,Europe,Ireland,2022-05-30,1561639,0,591.143,7498,0,3.286,305603.72,0,115.683,1467.315,0,0.643,0.84,,,,,,,,,12230987,3296,2452.807,0.661,4909,0.984,0.13,7.7,tests performed,10967778,4097775,4048552,3062724,1813,2059,218.35,81.58,80.6,60.97,410,124,0.002,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-05-31,1561639,0,591.143,7498,0,3.286,305603.72,0,115.683,1467.315,0,0.643,0.81,,,,,,,,,12236411,5424,2453.895,1.088,4736,0.95,0.13,7.7,tests performed,10969858,4097853,4048656,3064622,2080,1977,218.39,81.58,80.6,61.01,394,123,0.002,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-06-01,1561639,0,591.143,7498,0,3.286,305603.72,0,115.683,1467.315,0,0.643,0.79,,,,,,,,,12242180,5769,2455.052,1.157,4950,0.993,0.14,7.1,tests performed,10971741,4097943,4048798,3066273,1883,1885,218.43,81.58,80.6,61.04,375,122,0.002,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-06-02,1561639,0,591.143,7498,0,3.286,305603.72,0,115.683,1467.315,0,0.643,0.82,,,,,,,,,12247023,4843,2456.023,0.971,4678,0.938,0.14,7.1,tests performed,10973560,4098001,4048942,3067891,1819,1826,218.46,81.58,80.61,61.08,364,117,0.002,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-06-03,1561639,0,591.143,7498,0,3.286,305603.72,0,115.683,1467.315,0,0.643,0.86,,,,,,,,,12251570,4547,2456.935,0.912,4505,0.903,0.15,6.7,tests performed,10976179,4098307,4049549,3069597,2619,1862,218.51,81.59,80.62,61.11,371,112,0.002,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-06-04,1561639,0,591.143,7498,0,3.286,305603.72,0,115.683,1467.315,0,0.643,0.89,,,,,,,,,12255839,4269,2457.791,0.856,4476,0.898,0.16,6.2,tests performed,10977261,4098450,4049822,3070263,1082,1712,218.54,81.59,80.62,61.12,341,107,0.002,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-06-05,1566106,4467,638.143,7517,19,2.714,306477.88,874.166,124.881,1471.034,3.718,0.531,0.92,18,3.583,191,38.024,4,0.791,413,82.213,12259134,3295,2458.452,0.661,4492,0.901,0.16,6.2,tests performed,10977363,4098458,4049833,3070349,102,1628,218.54,81.59,80.62,61.12,324,107,0.002,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,4965.698,6.36,1.57,988.57086
IRL,Europe,Ireland,2022-06-06,1566106,0,638.143,7517,0,2.714,306477.88,0,124.881,1471.034,0,0.531,0.95,,,,,,,,,12262556,3422,2459.138,0.686,4510,0.904,0.17,5.9,tests performed,10978153,4098488,4049887,3071055,790,1482,218.55,81.59,80.63,61.14,295,102,0.002,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-06-07,1566106,0,638.143,7517,0,2.714,306477.88,0,124.881,1471.034,0,0.531,0.99,,,,,,,,,12265980,3424,2459.825,0.687,4224,0.847,0.18,5.6,tests performed,10979494,4098524,4049963,3072284,1341,1377,218.58,81.59,80.63,61.16,274,96,0.002,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-06-08,1566106,0,638.143,7517,0,2.714,306477.88,0,124.881,1471.034,0,0.531,1.03,,,,,,,,,12271839,5859,2461,1.175,4237,0.85,0.19,5.3,tests performed,10980877,4098598,4050085,3073471,1383,1305,218.61,81.59,80.63,61.19,260,94,0.002,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-06-09,1566106,0,638.143,7517,0,2.714,306477.88,0,124.881,1471.034,0,0.531,1.02,,,,,,,,,12277597,5758,2462.154,1.155,4368,0.876,0.2,5,tests performed,10982576,4098653,4050193,3075007,1699,1288,218.64,81.6,80.63,61.22,256,93,0.002,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-06-10,1566106,0,638.143,7517,0,2.714,306477.88,0,124.881,1471.034,0,0.531,1,,,,,,,,,12282893,5296,2463.216,1.062,4475,0.897,0.21,4.8,tests performed,10984707,4098843,4050755,3076386,2131,1218,218.68,81.6,80.64,61.24,242,77,0.002,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-06-11,1566106,0,638.143,7517,0,2.714,306477.88,0,124.881,1471.034,0,0.531,0.99,,,,,,,,,12287372,4479,2464.115,0.898,4505,0.903,0.23,4.3,tests performed,10985971,4098986,4051044,3077218,1264,1244,218.71,81.6,80.65,61.26,248,77,0.002,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-06-12,1572159,6053,864.714,7533,16,2.286,307662.44,1184.537,169.22,1474.164,3.131,0.447,0.98,27,5.375,289,57.534,5,0.988,475,94.466,12291022,3650,2464.847,0.732,4555,0.913,0.24,4.2,tests performed,10986622,4099003,4051086,3077810,651,1323,218.72,81.6,80.65,61.27,263,78,0.002,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,5025.8984,6.39,11.01,1000.55554
IRL,Europe,Ireland,2022-06-13,1572159,0,864.714,7533,0,2.286,307662.44,0,169.22,1474.164,0,0.447,0.98,,,,,,,,,12294518,3496,2465.548,0.701,4566,0.916,0.25,4,tests performed,10987595,4099038,4051142,3078692,973,1349,218.74,81.6,80.65,61.29,269,79,0.002,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-06-14,1572159,0,864.714,7533,0,2.286,307662.44,0,169.22,1474.164,0,0.447,0.97,,,,,,,,,12299735,5217,2466.594,1.046,4822,0.967,0.26,3.8,tests performed,10989176,4099103,4051269,3080081,1581,1383,218.77,81.6,80.65,61.32,275,83,0.002,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-06-15,1572159,0,864.714,7533,0,2.286,307662.44,0,169.22,1474.164,0,0.447,0.97,,,,,,,,,12305606,5871,2467.771,1.177,4824,0.967,0.27,3.7,tests performed,10990692,4099145,4051354,3081470,1516,1402,218.8,81.61,80.65,61.35,279,78,0.002,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-06-16,1572159,0,864.714,7533,0,2.286,307662.44,0,169.22,1474.164,0,0.447,0.97,,,,,,,,,12311068,5462,2468.867,1.095,4782,0.959,0.28,3.6,tests performed,10992345,4099203,4051449,3082970,1653,1396,218.84,81.61,80.66,61.38,278,79,0.002,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-06-17,1572159,0,864.714,7533,0,2.286,307662.44,0,169.22,1474.164,0,0.447,0.97,,,,,,,,,12316311,5243,2469.918,1.051,4774,0.957,0.29,3.4,tests performed,10994065,4099426,4051937,3083979,1720,1337,218.87,81.61,80.67,61.4,266,83,0.002,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-06-18,1572159,0,864.714,7533,0,2.286,307662.44,0,169.22,1474.164,0,0.447,0.96,,,,,,,,,12321223,4912,2470.903,0.985,4836,0.97,0.29,3.4,tests performed,10995296,4099505,4052066,3085002,1231,1332,218.89,81.61,80.67,61.42,265,74,0.001,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-06-19,1580379,8220,1174.286,7557,24,3.429,309271.03,1608.606,229.801,1478.861,4.697,0.671,0.96,26,5.176,477,94.961,7,1.383,590,117.391,12325605,4382,2471.782,0.879,4940,0.991,0.29,3.4,tests performed,10995855,4099514,4052094,3085524,559,1319,218.91,81.61,80.67,61.43,263,73,0.001,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,5095.2983,6.43,12.31,1014.37164
IRL,Europe,Ireland,2022-06-20,1580379,0,1174.286,7557,0,3.429,309271.03,0,229.801,1478.861,0,0.671,0.96,,,,,,,,,12330206,4601,2472.705,0.923,5098,1.022,0.29,3.4,tests performed,10997212,4099589,4052265,3086637,1357,1374,218.93,81.61,80.67,61.45,274,79,0.002,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-06-21,1580379,0,1174.286,7557,0,3.429,309271.03,0,229.801,1478.861,0,0.671,0.97,,,,,,,,,12335419,5213,2473.75,1.045,5098,1.022,0.3,3.3,tests performed,10999143,4099649,4052362,3088411,1931,1424,218.97,81.62,80.67,61.48,283,78,0.002,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-06-22,1580379,0,1174.286,7557,0,3.429,309271.03,0,229.801,1478.861,0,0.671,0.97,,,,,,,,,12341760,6341,2475.022,1.272,5165,1.036,0.31,3.2,tests performed,11000566,4099711,4052475,3089659,1423,1411,219,81.62,80.68,61.51,281,81,0.002,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-06-23,1580379,0,1174.286,7557,0,3.429,309271.03,0,229.801,1478.861,0,0.671,0.97,,,,,,,,,12347313,5553,2476.135,1.114,5178,1.038,0.32,3.1,tests performed,11002238,4099767,4052569,3091182,1672,1413,219.03,81.62,80.68,61.54,281,81,0.002,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-06-24,1580379,0,1174.286,7557,0,3.429,309271.03,0,229.801,1478.861,0,0.671,0.97,,,,,,,,,,,,,,,,,,11003733,4099977,4052862,3092174,1495,1381,219.06,81.62,80.68,61.56,275,79,0.002,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-06-25,1580379,0,1174.286,7557,0,3.429,309271.03,0,229.801,1478.861,0,0.671,0.97,,,,,,,,,,,,,,,,,,11005797,4100151,4053265,3093661,2064,1500,219.1,81.63,80.69,61.59,299,92,0.002,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-06-26,1591987,11608,1658.286,7586,29,4.143,311542.66,2271.618,324.517,1484.536,5.675,0.811,0.97,24,4.778,629,125.221,5,0.988,843,167.786,,,,,,,,,,11006261,4100156,4053300,3094085,464,1487,219.11,81.63,80.69,61.6,296,92,0.002,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,5122.098,6.42,4.8,1019.707
IRL,Europe,Ireland,2022-06-27,1591987,0,1658.286,7586,0,4.143,311542.66,0,324.517,1484.536,0,0.811,0.98,,,,,,,,,,,,,,,,,,11007553,4100203,4053360,3095270,1292,1477,219.14,81.63,80.69,61.62,294,88,0.002,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-06-28,1591987,0,1658.286,7586,0,4.143,311542.66,0,324.517,1484.536,0,0.811,0.98,,,,,,,,,,,,,,,,,,11009370,4100270,4053445,3096939,1817,1461,219.17,81.63,80.7,61.65,291,89,0.002,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-06-29,1591987,0,1658.286,7586,0,4.143,311542.66,0,324.517,1484.536,0,0.811,0.98,,,,,,,,,,,,,,,,,,11010685,4100318,4053535,3098116,1315,1446,219.2,81.63,80.7,61.68,288,87,0.002,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-06-30,1591987,0,1658.286,7586,0,4.143,311542.66,0,324.517,1484.536,0,0.811,0.99,,,,,,,,,,,,,,,,,,11012122,4100370,4053603,3099433,1437,1412,219.23,81.63,80.7,61.7,281,86,0.002,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-07-01,1591987,0,1658.286,7586,0,4.143,311542.66,0,324.517,1484.536,0,0.811,0.99,,,,,,,,,,,,,,,,,,11013650,4100551,4053831,3100552,1528,1417,219.26,81.63,80.7,61.73,282,82,0.002,5.56,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-07-02,1591987,0,1658.286,7586,0,4.143,311542.66,0,324.517,1484.536,0,0.811,0.99,,,,,,,,,,,,,,,,,,11015114,4100659,4054105,3101634,1464,1331,219.29,81.64,80.71,61.75,265,73,0.001,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-07-03,1604839,12852,1836,7630,44,6.286,314057.72,2515.062,359.295,1493.147,8.611,1.23,0.99,9,1.792,776,154.486,5,0.988,782,155.731,,,,,,,,,,11015563,4100674,4054121,3102053,449,1329,219.3,81.64,80.71,61.76,265,74,0.001,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,5205.698,6.48,15.16,1036.3501
IRL,Europe,Ireland,2022-07-04,1604839,0,1836,7630,0,6.286,314057.72,0,359.295,1493.147,0,1.23,1,,,,,,,,,,,,,,,,,,11016886,4100725,4054190,3103256,1323,1333,219.32,81.64,80.71,61.78,265,75,0.001,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-07-05,1604839,0,1836,7630,0,6.286,314057.72,0,359.295,1493.147,0,1.23,1,,,,,,,,,,,,,,,,,,11018537,4100785,4054273,3104764,1651,1310,219.36,81.64,80.71,61.81,261,74,0.001,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-07-06,1604839,0,1836,7630,0,6.286,314057.72,0,359.295,1493.147,0,1.23,1.01,,,,,,,,,,,,,,,,,,11020005,4100863,4054350,3106077,1468,1331,219.39,81.64,80.71,61.84,265,78,0.002,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-07-07,1604839,0,1836,7630,0,6.286,314057.72,0,359.295,1493.147,0,1.23,1.01,,,,,,,,,,,,,,,,,,11021377,4100965,4054441,3107256,1372,1322,219.41,81.64,80.72,61.86,263,85,0.002,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-07-08,1604839,0,1836,7630,0,6.286,314057.72,0,359.295,1493.147,0,1.23,1.02,,,,,,,,,,,,,,,,,,11022597,4101084,4054585,3108213,1220,1278,219.44,81.64,80.72,61.88,254,76,0.002,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-07-09,1604839,0,1836,7630,0,6.286,314057.72,0,359.295,1493.147,0,1.23,1.02,,,,,,,,,,,,,,,,,,11023605,4101218,4054806,3108866,1008,1213,219.46,81.65,80.72,61.89,241,80,0.002,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-07-10,1618929,14090,2012.857,7661,31,4.429,316815.03,2757.332,393.905,1499.213,6.067,0.867,1.03,14,2.787,906,180.366,11,2.174,1005,200,,,,,,,,,,11023990,4101228,4054822,3109225,385,1204,219.47,81.65,80.72,61.9,240,79,0.002,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,5268.8984,6.51,11.29,1048.9319
IRL,Europe,Ireland,2022-07-11,1618929,0,2012.857,7661,0,4.429,316815.03,0,393.905,1499.213,0,0.867,1.03,,,,,,,,,,,,,,,,,,11025159,4101267,4054904,3110273,1169,1182,219.49,81.65,80.73,61.92,235,77,0.002,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-07-12,1618929,0,2012.857,7661,0,4.429,316815.03,0,393.905,1499.213,0,0.867,1.04,,,,,,,,,,,,,,,,,,11026496,4101367,4054979,3111436,1337,1137,219.52,81.65,80.73,61.94,226,83,0.002,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-07-13,1618929,0,2012.857,7661,0,4.429,316815.03,0,393.905,1499.213,0,0.867,1.05,,,,,,,,,,,,,,,,,,11027454,4101414,4055019,3112307,958,1064,219.53,81.65,80.73,61.96,212,79,0.002,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-07-14,1618929,0,2012.857,7661,0,4.429,316815.03,0,393.905,1499.213,0,0.867,1.06,,,,,,,,,,,,,,,,,,11028823,4101500,4055139,3113471,1369,1064,219.56,81.65,80.73,61.98,212,76,0.002,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-07-15,1618929,0,2012.857,7661,0,4.429,316815.03,0,393.905,1499.213,0,0.867,1.06,,,,,,,,,,,,,,,,,,11029918,4101622,4055348,3114235,1095,1046,219.58,81.66,80.73,62,208,77,0.002,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-07-16,1618929,0,2012.857,7661,0,4.429,316815.03,0,393.905,1499.213,0,0.867,1.07,,,,,,,,,,,,,,,,,,11030683,4101741,4055513,3114716,765,1011,219.6,81.66,80.74,62.01,201,75,0.001,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-07-17,1633220,14291,2041.571,7711,50,7.143,319611.72,2796.666,399.524,1508.998,9.785,1.398,1.09,20,3.982,1018,202.663,7,1.383,906,180.435,,,,,,,,,,11030978,4101753,4055534,3114978,295,998,219.6,81.66,80.74,62.01,199,75,0.001,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,5361.8984,6.58,17.45,1067.4464
IRL,Europe,Ireland,2022-07-18,1633220,0,2041.571,7711,0,7.143,319611.72,0,399.524,1508.998,0,1.398,1.1,,,,,,,,,,,,,,,,,,11031783,4101787,4055568,3115715,805,946,219.62,81.66,80.74,62.03,188,74,0.001,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-07-19,1633220,0,2041.571,7711,0,7.143,319611.72,0,399.524,1508.998,0,1.398,1.12,,,,,,,,,,,,,,,,,,11032818,4101863,4055635,3116608,1035,903,219.64,81.66,80.74,62.05,180,71,0.001,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-07-20,1633220,0,2041.571,7711,0,7.143,319611.72,0,399.524,1508.998,0,1.398,1.15,,,,,,,,,,,,,,,,,,11033570,4101912,4055665,3117281,752,874,219.66,81.66,80.74,62.06,174,71,0.001,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-07-21,1633220,0,2041.571,7711,0,7.143,319611.72,0,399.524,1508.998,0,1.398,1.1,,,,,,,,,,,,,,,,,,11034469,4101985,4055735,3118037,899,807,219.67,81.66,80.74,62.07,161,69,0.001,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-07-22,1633220,0,2041.571,7711,0,7.143,319611.72,0,399.524,1508.998,0,1.398,1.05,,,,,,,,,,,,,,,,,,11035480,4102086,4055910,3118772,1011,795,219.69,81.66,80.75,62.09,158,66,0.001,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-07-23,1633220,0,2041.571,7711,0,7.143,319611.72,0,399.524,1508.998,0,1.398,1,,,,,,,,,,,,,,,,,,11036221,4102194,4056140,3119175,741,791,219.71,81.67,80.75,62.1,157,65,0.001,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-07-24,1641052,7832,1118.857,7769,58,8.286,321144.38,1532.677,218.954,1520.348,11.35,1.621,0.95,20,3.982,782,155.681,4,0.791,557,110.869,,,,,,,,,,11036494,4102208,4056163,3119411,273,788,219.71,81.67,80.75,62.1,157,65,0.001,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,5422.4985,6.61,11.09,1079.5106
IRL,Europe,Ireland,2022-07-25,1641052,0,1118.857,7769,0,8.286,321144.38,0,218.954,1520.348,0,1.621,0.9,,,,,,,,,,,,,,,,,,11036879,4102225,4056179,3119763,385,728,219.72,81.67,80.75,62.11,145,63,0.001,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-07-26,1641052,0,1118.857,7769,0,8.286,321144.38,0,218.954,1520.348,0,1.621,0.84,,,,,,,,,,,,,,,,,,11037867,4102286,4056252,3120618,988,721,219.74,81.67,80.75,62.13,144,60,0.001,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-07-27,1641052,0,1118.857,7769,0,8.286,321144.38,0,218.954,1520.348,0,1.621,0.79,,,,,,,,,,,,,,,,,,11038721,4102319,4056325,3121366,854,736,219.76,81.67,80.75,62.14,147,58,0.001,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-07-28,1641052,0,1118.857,7769,0,8.286,321144.38,0,218.954,1520.348,0,1.621,0.81,,,,,,,,,,,,,,,,,,11039551,4102389,4056430,3122021,830,726,219.78,81.67,80.76,62.15,145,58,0.001,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-07-29,1641052,0,1118.857,7769,0,8.286,321144.38,0,218.954,1520.348,0,1.621,0.84,,,,,,,,,,,,,,,,,,11040234,4102489,4056550,3122484,683,679,219.79,81.67,80.76,62.16,135,58,0.001,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-07-30,1641052,0,1118.857,7769,0,8.286,321144.38,0,218.954,1520.348,0,1.621,0.85,,,,,,,,,,,,,,,,,,11040582,4102521,4056607,3122743,348,623,219.8,81.67,80.76,62.17,124,47,0.001,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IRL,Europe,Ireland,2022-07-31,1645593,4541,648.714,7809,40,5.714,322033.03,888.647,126.95,1528.176,7.828,1.118,0.86,17,3.384,551,109.693,4,0.791,523,104.15,,,,,,,,,,11040661,4102530,4056624,3122796,79,595,219.8,81.67,80.76,62.17,118,46,0.001,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,5516.4985,6.68,17.84,1098.2241
IRL,Europe,Ireland,2022-08-01,1645593,0,648.714,7809,0,5.714,322033.03,0,126.95,1528.176,0,1.118,0.86,,,,,,,,,,,,,,,,,,11041039,4102566,4056655,3123107,378,594,219.8,81.67,80.76,62.17,118,49,0.001,11.11,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
